[2021-06-06 12:07:43,409] I Naver_Band.py | Naver_Band_HTH-__init__-0048 I DEBUG    > Naver_Band class start.
[2021-06-06 12:07:58,610] I Naver_Band.py | Naver_Band_HTH-data_spell_spacing_func-0062 I DEBUG    > noSpacing_data 1447/2918
[2021-06-06 12:07:58,610] I Naver_Band.py | Naver_Band_HTH-data_spell_spacing_func-0062 I DEBUG    > noSpacing_data 1448/2918
[2021-06-06 12:07:58,611] I Naver_Band.py | Naver_Band_HTH-data_spell_spacing_func-0062 I DEBUG    > noSpacing_data 1449/2918
[2021-06-06 12:07:58,611] I Naver_Band.py | Naver_Band_HTH-data_spell_spacing_func-0062 I DEBUG    > noSpacing_data 1450/2918
[2021-06-06 12:07:58,611] I Naver_Band.py | Naver_Band_HTH-data_spell_spacing_func-0062 I DEBUG    > noSpacing_data 1451/2918
[2021-06-06 12:07:58,611] I Naver_Band.py | Naver_Band_HTH-data_spell_spacing_func-0062 I DEBUG    > noSpacing_data 1452/2918
[2021-06-06 12:07:58,611] I Naver_Band.py | Naver_Band_HTH-data_spell_spacing_func-0062 I DEBUG    > noSpacing_data 1453/2918
[2021-06-06 12:07:58,611] I Naver_Band.py | Naver_Band_HTH-data_spell_spacing_func-0062 I DEBUG    > noSpacing_data 1454/2918
[2021-06-06 12:07:58,611] I Naver_Band.py | Naver_Band_HTH-data_spell_spacing_func-0062 I DEBUG    > noSpacing_data 1455/2918
[2021-06-06 12:07:58,612] I Naver_Band.py | Naver_Band_HTH-data_spell_spacing_func-0062 I DEBUG    > noSpacing_data 1456/2918
[2021-06-06 12:07:58,612] I Naver_Band.py | Naver_Band_HTH-data_spell_spacing_func-0062 I DEBUG    > noSpacing_data 1457/2918
[2021-06-06 12:07:58,612] I Naver_Band.py | Naver_Band_HTH-data_spell_spacing_func-0062 I DEBUG    > noSpacing_data 1458/2918
[2021-06-06 12:07:58,612] I Naver_Band.py | Naver_Band_HTH-data_spell_spacing_func-0062 I DEBUG    > noSpacing_data 1459/2918
[2021-06-06 12:07:58,612] I Naver_Band.py | Naver_Band_HTH-data_spell_spacing_func-0062 I DEBUG    > noSpacing_data 1460/2918
[2021-06-06 12:07:58,612] I Naver_Band.py | Naver_Band_HTH-data_spell_spacing_func-0062 I DEBUG    > noSpacing_data 1461/2918
[2021-06-06 12:07:58,612] I Naver_Band.py | Naver_Band_HTH-data_spell_spacing_func-0062 I DEBUG    > noSpacing_data 1462/2918
[2021-06-06 12:07:58,612] I Naver_Band.py | Naver_Band_HTH-data_spell_spacing_func-0062 I DEBUG    > noSpacing_data 1463/2918
[2021-06-06 12:07:58,613] I Naver_Band.py | Naver_Band_HTH-data_spell_spacing_func-0062 I DEBUG    > noSpacing_data 1464/2918
[2021-06-06 12:07:58,613] I Naver_Band.py | Naver_Band_HTH-data_spell_spacing_func-0062 I DEBUG    > noSpacing_data 1465/2918
[2021-06-06 12:07:58,613] I Naver_Band.py | Naver_Band_HTH-data_spell_spacing_func-0062 I DEBUG    > noSpacing_data 1466/2918
[2021-06-06 12:07:58,613] I Naver_Band.py | Naver_Band_HTH-data_spell_spacing_func-0062 I DEBUG    > noSpacing_data 1467/2918
[2021-06-06 12:07:58,613] I Naver_Band.py | Naver_Band_HTH-data_spell_spacing_func-0062 I DEBUG    > noSpacing_data 1468/2918
[2021-06-06 12:07:58,614] I Naver_Band.py | Naver_Band_HTH-data_spell_spacing_func-0062 I DEBUG    > noSpacing_data 1469/2918
[2021-06-06 12:07:58,614] I Naver_Band.py | Naver_Band_HTH-data_spell_spacing_func-0062 I DEBUG    > noSpacing_data 1470/2918
[2021-06-06 12:07:58,614] I Naver_Band.py | Naver_Band_HTH-data_spell_spacing_func-0062 I DEBUG    > noSpacing_data 1471/2918
[2021-06-06 12:07:58,614] I Naver_Band.py | Naver_Band_HTH-data_spell_spacing_func-0062 I DEBUG    > noSpacing_data 1472/2918
[2021-06-06 12:07:58,614] I Naver_Band.py | Naver_Band_HTH-data_spell_spacing_func-0062 I DEBUG    > noSpacing_data 1473/2918
[2021-06-06 12:07:58,614] I Naver_Band.py | Naver_Band_HTH-data_spell_spacing_func-0062 I DEBUG    > noSpacing_data 1474/2918
[2021-06-06 12:07:58,615] I Naver_Band.py | Naver_Band_HTH-data_spell_spacing_func-0062 I DEBUG    > noSpacing_data 1475/2918
[2021-06-06 12:07:58,615] I Naver_Band.py | Naver_Band_HTH-data_spell_spacing_func-0062 I DEBUG    > noSpacing_data 1476/2918
[2021-06-06 12:07:58,615] I Naver_Band.py | Naver_Band_HTH-data_spell_spacing_func-0062 I DEBUG    > noSpacing_data 1477/2918
[2021-06-06 12:07:58,615] I Naver_Band.py | Naver_Band_HTH-data_spell_spacing_func-0062 I DEBUG    > noSpacing_data 1478/2918
[2021-06-06 12:07:58,615] I Naver_Band.py | Naver_Band_HTH-data_spell_spacing_func-0062 I DEBUG    > noSpacing_data 1479/2918
[2021-06-06 12:07:58,615] I Naver_Band.py | Naver_Band_HTH-data_spell_spacing_func-0062 I DEBUG    > noSpacing_data 1480/2918
[2021-06-06 12:07:58,615] I Naver_Band.py | Naver_Band_HTH-data_spell_spacing_func-0062 I DEBUG    > noSpacing_data 1481/2918
[2021-06-06 12:07:58,616] I Naver_Band.py | Naver_Band_HTH-data_spell_spacing_func-0062 I DEBUG    > noSpacing_data 1482/2918
[2021-06-06 12:07:58,616] I Naver_Band.py | Naver_Band_HTH-data_spell_spacing_func-0062 I DEBUG    > noSpacing_data 1483/2918
[2021-06-06 12:07:58,616] I Naver_Band.py | Naver_Band_HTH-data_spell_spacing_func-0062 I DEBUG    > noSpacing_data 1484/2918
[2021-06-06 12:07:58,616] I Naver_Band.py | Naver_Band_HTH-data_spell_spacing_func-0062 I DEBUG    > noSpacing_data 1485/2918
[2021-06-06 12:07:58,616] I Naver_Band.py | Naver_Band_HTH-data_spell_spacing_func-0062 I DEBUG    > noSpacing_data 1486/2918
[2021-06-06 12:07:58,616] I Naver_Band.py | Naver_Band_HTH-data_spell_spacing_func-0062 I DEBUG    > noSpacing_data 1487/2918
[2021-06-06 12:07:58,616] I Naver_Band.py | Naver_Band_HTH-data_spell_spacing_func-0062 I DEBUG    > noSpacing_data 1488/2918
[2021-06-06 12:07:58,616] I Naver_Band.py | Naver_Band_HTH-data_spell_spacing_func-0062 I DEBUG    > noSpacing_data 1489/2918
[2021-06-06 12:07:58,617] I Naver_Band.py | Naver_Band_HTH-data_spell_spacing_func-0062 I DEBUG    > noSpacing_data 1490/2918
[2021-06-06 12:07:58,617] I Naver_Band.py | Naver_Band_HTH-data_spell_spacing_func-0062 I DEBUG    > noSpacing_data 1491/2918
[2021-06-06 12:07:58,617] I Naver_Band.py | Naver_Band_HTH-data_spell_spacing_func-0062 I DEBUG    > noSpacing_data 1492/2918
[2021-06-06 12:07:58,617] I Naver_Band.py | Naver_Band_HTH-data_spell_spacing_func-0062 I DEBUG    > noSpacing_data 1493/2918
[2021-06-06 12:07:58,617] I Naver_Band.py | Naver_Band_HTH-data_spell_spacing_func-0062 I DEBUG    > noSpacing_data 1494/2918
[2021-06-06 12:07:58,617] I Naver_Band.py | Naver_Band_HTH-data_spell_spacing_func-0062 I DEBUG    > noSpacing_data 1495/2918
[2021-06-06 12:07:58,617] I Naver_Band.py | Naver_Band_HTH-data_spell_spacing_func-0062 I DEBUG    > noSpacing_data 1496/2918
[2021-06-06 12:07:58,618] I Naver_Band.py | Naver_Band_HTH-data_spell_spacing_func-0062 I DEBUG    > noSpacing_data 1497/2918
[2021-06-06 12:07:58,618] I Naver_Band.py | Naver_Band_HTH-data_spell_spacing_func-0062 I DEBUG    > noSpacing_data 1498/2918
[2021-06-06 12:07:58,618] I Naver_Band.py | Naver_Band_HTH-data_spell_spacing_func-0062 I DEBUG    > noSpacing_data 1499/2918
[2021-06-06 12:07:58,618] I Naver_Band.py | Naver_Band_HTH-data_spell_spacing_func-0062 I DEBUG    > noSpacing_data 1500/2918
[2021-06-06 12:07:58,618] I Naver_Band.py | Naver_Band_HTH-data_spell_spacing_func-0062 I DEBUG    > noSpacing_data 1501/2918
[2021-06-06 12:07:58,618] I Naver_Band.py | Naver_Band_HTH-data_spell_spacing_func-0062 I DEBUG    > noSpacing_data 1502/2918
[2021-06-06 12:07:58,618] I Naver_Band.py | Naver_Band_HTH-data_spell_spacing_func-0062 I DEBUG    > noSpacing_data 1503/2918
[2021-06-06 12:07:58,618] I Naver_Band.py | Naver_Band_HTH-data_spell_spacing_func-0062 I DEBUG    > noSpacing_data 1504/2918
[2021-06-06 12:07:58,619] I Naver_Band.py | Naver_Band_HTH-data_spell_spacing_func-0062 I DEBUG    > noSpacing_data 1505/2918
[2021-06-06 12:07:58,619] I Naver_Band.py | Naver_Band_HTH-data_spell_spacing_func-0062 I DEBUG    > noSpacing_data 1506/2918
[2021-06-06 12:07:58,619] I Naver_Band.py | Naver_Band_HTH-data_spell_spacing_func-0062 I DEBUG    > noSpacing_data 1507/2918
[2021-06-06 12:07:58,619] I Naver_Band.py | Naver_Band_HTH-data_spell_spacing_func-0062 I DEBUG    > noSpacing_data 1508/2918
[2021-06-06 12:07:58,619] I Naver_Band.py | Naver_Band_HTH-data_spell_spacing_func-0062 I DEBUG    > noSpacing_data 1509/2918
[2021-06-06 12:07:58,619] I Naver_Band.py | Naver_Band_HTH-data_spell_spacing_func-0062 I DEBUG    > noSpacing_data 1510/2918
[2021-06-06 12:07:58,619] I Naver_Band.py | Naver_Band_HTH-data_spell_spacing_func-0062 I DEBUG    > noSpacing_data 1511/2918
[2021-06-06 12:07:58,619] I Naver_Band.py | Naver_Band_HTH-data_spell_spacing_func-0062 I DEBUG    > noSpacing_data 1512/2918
[2021-06-06 12:07:58,620] I Naver_Band.py | Naver_Band_HTH-data_spell_spacing_func-0062 I DEBUG    > noSpacing_data 1513/2918
[2021-06-06 12:07:58,620] I Naver_Band.py | Naver_Band_HTH-data_spell_spacing_func-0062 I DEBUG    > noSpacing_data 1514/2918
[2021-06-06 12:07:58,620] I Naver_Band.py | Naver_Band_HTH-data_spell_spacing_func-0062 I DEBUG    > noSpacing_data 1515/2918
[2021-06-06 12:07:58,620] I Naver_Band.py | Naver_Band_HTH-data_spell_spacing_func-0062 I DEBUG    > noSpacing_data 1516/2918
[2021-06-06 12:07:58,620] I Naver_Band.py | Naver_Band_HTH-data_spell_spacing_func-0062 I DEBUG    > noSpacing_data 1517/2918
[2021-06-06 12:07:58,620] I Naver_Band.py | Naver_Band_HTH-data_spell_spacing_func-0062 I DEBUG    > noSpacing_data 1518/2918
[2021-06-06 12:07:58,620] I Naver_Band.py | Naver_Band_HTH-data_spell_spacing_func-0062 I DEBUG    > noSpacing_data 1519/2918
[2021-06-06 12:07:58,620] I Naver_Band.py | Naver_Band_HTH-data_spell_spacing_func-0062 I DEBUG    > noSpacing_data 1520/2918
[2021-06-06 12:07:58,621] I Naver_Band.py | Naver_Band_HTH-data_spell_spacing_func-0062 I DEBUG    > noSpacing_data 1521/2918
[2021-06-06 12:07:58,621] I Naver_Band.py | Naver_Band_HTH-data_spell_spacing_func-0062 I DEBUG    > noSpacing_data 1522/2918
[2021-06-06 12:07:58,621] I Naver_Band.py | Naver_Band_HTH-data_spell_spacing_func-0062 I DEBUG    > noSpacing_data 1523/2918
[2021-06-06 12:07:58,621] I Naver_Band.py | Naver_Band_HTH-data_spell_spacing_func-0062 I DEBUG    > noSpacing_data 1524/2918
[2021-06-06 12:07:58,621] I Naver_Band.py | Naver_Band_HTH-data_spell_spacing_func-0062 I DEBUG    > noSpacing_data 1525/2918
[2021-06-06 12:07:58,621] I Naver_Band.py | Naver_Band_HTH-data_spell_spacing_func-0062 I DEBUG    > noSpacing_data 1526/2918
[2021-06-06 12:07:58,621] I Naver_Band.py | Naver_Band_HTH-data_spell_spacing_func-0062 I DEBUG    > noSpacing_data 1527/2918
[2021-06-06 12:07:58,621] I Naver_Band.py | Naver_Band_HTH-data_spell_spacing_func-0062 I DEBUG    > noSpacing_data 1528/2918
[2021-06-06 12:07:58,622] I Naver_Band.py | Naver_Band_HTH-data_spell_spacing_func-0062 I DEBUG    > noSpacing_data 1529/2918
[2021-06-06 12:07:58,622] I Naver_Band.py | Naver_Band_HTH-data_spell_spacing_func-0062 I DEBUG    > noSpacing_data 1530/2918
[2021-06-06 12:07:58,622] I Naver_Band.py | Naver_Band_HTH-data_spell_spacing_func-0062 I DEBUG    > noSpacing_data 1531/2918
[2021-06-06 12:07:58,622] I Naver_Band.py | Naver_Band_HTH-data_spell_spacing_func-0062 I DEBUG    > noSpacing_data 1532/2918
[2021-06-06 12:07:58,622] I Naver_Band.py | Naver_Band_HTH-data_spell_spacing_func-0062 I DEBUG    > noSpacing_data 1533/2918
[2021-06-06 12:07:58,622] I Naver_Band.py | Naver_Band_HTH-data_spell_spacing_func-0062 I DEBUG    > noSpacing_data 1534/2918
[2021-06-06 12:07:58,622] I Naver_Band.py | Naver_Band_HTH-data_spell_spacing_func-0062 I DEBUG    > noSpacing_data 1535/2918
[2021-06-06 12:07:58,622] I Naver_Band.py | Naver_Band_HTH-data_spell_spacing_func-0062 I DEBUG    > noSpacing_data 1536/2918
[2021-06-06 12:07:58,623] I Naver_Band.py | Naver_Band_HTH-data_spell_spacing_func-0062 I DEBUG    > noSpacing_data 1537/2918
[2021-06-06 12:07:58,623] I Naver_Band.py | Naver_Band_HTH-data_spell_spacing_func-0062 I DEBUG    > noSpacing_data 1538/2918
[2021-06-06 12:07:58,623] I Naver_Band.py | Naver_Band_HTH-data_spell_spacing_func-0062 I DEBUG    > noSpacing_data 1539/2918
[2021-06-06 12:07:58,623] I Naver_Band.py | Naver_Band_HTH-data_spell_spacing_func-0062 I DEBUG    > noSpacing_data 1540/2918
[2021-06-06 12:07:58,623] I Naver_Band.py | Naver_Band_HTH-data_spell_spacing_func-0062 I DEBUG    > noSpacing_data 1541/2918
[2021-06-06 12:07:58,623] I Naver_Band.py | Naver_Band_HTH-data_spell_spacing_func-0062 I DEBUG    > noSpacing_data 1542/2918
[2021-06-06 12:07:58,623] I Naver_Band.py | Naver_Band_HTH-data_spell_spacing_func-0062 I DEBUG    > noSpacing_data 1543/2918
[2021-06-06 12:07:58,623] I Naver_Band.py | Naver_Band_HTH-data_spell_spacing_func-0062 I DEBUG    > noSpacing_data 1544/2918
[2021-06-06 12:07:58,624] I Naver_Band.py | Naver_Band_HTH-data_spell_spacing_func-0062 I DEBUG    > noSpacing_data 1545/2918
[2021-06-06 12:07:58,624] I Naver_Band.py | Naver_Band_HTH-data_spell_spacing_func-0062 I DEBUG    > noSpacing_data 1546/2918
[2021-06-06 12:07:58,624] I Naver_Band.py | Naver_Band_HTH-data_spell_spacing_func-0062 I DEBUG    > noSpacing_data 1547/2918
[2021-06-06 12:07:58,624] I Naver_Band.py | Naver_Band_HTH-data_spell_spacing_func-0062 I DEBUG    > noSpacing_data 1548/2918
[2021-06-06 12:07:58,624] I Naver_Band.py | Naver_Band_HTH-data_spell_spacing_func-0062 I DEBUG    > noSpacing_data 1549/2918
[2021-06-06 12:07:58,624] I Naver_Band.py | Naver_Band_HTH-data_spell_spacing_func-0062 I DEBUG    > noSpacing_data 1550/2918
[2021-06-06 12:07:58,624] I Naver_Band.py | Naver_Band_HTH-data_spell_spacing_func-0062 I DEBUG    > noSpacing_data 1551/2918
[2021-06-06 12:07:58,624] I Naver_Band.py | Naver_Band_HTH-data_spell_spacing_func-0062 I DEBUG    > noSpacing_data 1552/2918
[2021-06-06 12:07:58,625] I Naver_Band.py | Naver_Band_HTH-data_spell_spacing_func-0062 I DEBUG    > noSpacing_data 1553/2918
[2021-06-06 12:07:58,625] I Naver_Band.py | Naver_Band_HTH-data_spell_spacing_func-0062 I DEBUG    > noSpacing_data 1554/2918
[2021-06-06 12:07:58,625] I Naver_Band.py | Naver_Band_HTH-data_spell_spacing_func-0062 I DEBUG    > noSpacing_data 1555/2918
[2021-06-06 12:07:58,625] I Naver_Band.py | Naver_Band_HTH-data_spell_spacing_func-0062 I DEBUG    > noSpacing_data 1556/2918
[2021-06-06 12:07:58,625] I Naver_Band.py | Naver_Band_HTH-data_spell_spacing_func-0062 I DEBUG    > noSpacing_data 1557/2918
[2021-06-06 12:07:58,625] I Naver_Band.py | Naver_Band_HTH-data_spell_spacing_func-0062 I DEBUG    > noSpacing_data 1558/2918
[2021-06-06 12:07:58,625] I Naver_Band.py | Naver_Band_HTH-data_spell_spacing_func-0062 I DEBUG    > noSpacing_data 1559/2918
[2021-06-06 12:07:58,626] I Naver_Band.py | Naver_Band_HTH-data_spell_spacing_func-0062 I DEBUG    > noSpacing_data 1560/2918
[2021-06-06 12:07:58,626] I Naver_Band.py | Naver_Band_HTH-data_spell_spacing_func-0062 I DEBUG    > noSpacing_data 1561/2918
[2021-06-06 12:07:58,626] I Naver_Band.py | Naver_Band_HTH-data_spell_spacing_func-0062 I DEBUG    > noSpacing_data 1562/2918
[2021-06-06 12:07:58,626] I Naver_Band.py | Naver_Band_HTH-data_spell_spacing_func-0062 I DEBUG    > noSpacing_data 1563/2918
[2021-06-06 12:07:58,626] I Naver_Band.py | Naver_Band_HTH-data_spell_spacing_func-0062 I DEBUG    > noSpacing_data 1564/2918
[2021-06-06 12:07:58,626] I Naver_Band.py | Naver_Band_HTH-data_spell_spacing_func-0062 I DEBUG    > noSpacing_data 1565/2918
[2021-06-06 12:07:58,626] I Naver_Band.py | Naver_Band_HTH-data_spell_spacing_func-0062 I DEBUG    > noSpacing_data 1566/2918
[2021-06-06 12:07:58,626] I Naver_Band.py | Naver_Band_HTH-data_spell_spacing_func-0062 I DEBUG    > noSpacing_data 1567/2918
[2021-06-06 12:07:58,627] I Naver_Band.py | Naver_Band_HTH-data_spell_spacing_func-0062 I DEBUG    > noSpacing_data 1568/2918
[2021-06-06 12:07:58,627] I Naver_Band.py | Naver_Band_HTH-data_spell_spacing_func-0062 I DEBUG    > noSpacing_data 1569/2918
[2021-06-06 12:07:58,627] I Naver_Band.py | Naver_Band_HTH-data_spell_spacing_func-0062 I DEBUG    > noSpacing_data 1570/2918
[2021-06-06 12:07:58,627] I Naver_Band.py | Naver_Band_HTH-data_spell_spacing_func-0062 I DEBUG    > noSpacing_data 1571/2918
[2021-06-06 12:07:58,627] I Naver_Band.py | Naver_Band_HTH-data_spell_spacing_func-0062 I DEBUG    > noSpacing_data 1572/2918
[2021-06-06 12:07:58,627] I Naver_Band.py | Naver_Band_HTH-data_spell_spacing_func-0062 I DEBUG    > noSpacing_data 1573/2918
[2021-06-06 12:07:58,627] I Naver_Band.py | Naver_Band_HTH-data_spell_spacing_func-0062 I DEBUG    > noSpacing_data 1574/2918
[2021-06-06 12:07:58,627] I Naver_Band.py | Naver_Band_HTH-data_spell_spacing_func-0062 I DEBUG    > noSpacing_data 1575/2918
[2021-06-06 12:07:58,628] I Naver_Band.py | Naver_Band_HTH-data_spell_spacing_func-0062 I DEBUG    > noSpacing_data 1576/2918
[2021-06-06 12:07:58,628] I Naver_Band.py | Naver_Band_HTH-data_spell_spacing_func-0062 I DEBUG    > noSpacing_data 1577/2918
[2021-06-06 12:07:58,628] I Naver_Band.py | Naver_Band_HTH-data_spell_spacing_func-0062 I DEBUG    > noSpacing_data 1578/2918
[2021-06-06 12:07:58,628] I Naver_Band.py | Naver_Band_HTH-data_spell_spacing_func-0062 I DEBUG    > noSpacing_data 1579/2918
[2021-06-06 12:07:58,628] I Naver_Band.py | Naver_Band_HTH-data_spell_spacing_func-0062 I DEBUG    > noSpacing_data 1580/2918
[2021-06-06 12:07:58,628] I Naver_Band.py | Naver_Band_HTH-data_spell_spacing_func-0062 I DEBUG    > noSpacing_data 1581/2918
[2021-06-06 12:07:58,628] I Naver_Band.py | Naver_Band_HTH-data_spell_spacing_func-0062 I DEBUG    > noSpacing_data 1582/2918
[2021-06-06 12:07:58,629] I Naver_Band.py | Naver_Band_HTH-data_spell_spacing_func-0062 I DEBUG    > noSpacing_data 1583/2918
[2021-06-06 12:07:58,629] I Naver_Band.py | Naver_Band_HTH-data_spell_spacing_func-0062 I DEBUG    > noSpacing_data 1584/2918
[2021-06-06 12:07:58,629] I Naver_Band.py | Naver_Band_HTH-data_spell_spacing_func-0062 I DEBUG    > noSpacing_data 1585/2918
[2021-06-06 12:07:58,629] I Naver_Band.py | Naver_Band_HTH-data_spell_spacing_func-0062 I DEBUG    > noSpacing_data 1586/2918
[2021-06-06 12:07:58,629] I Naver_Band.py | Naver_Band_HTH-data_spell_spacing_func-0062 I DEBUG    > noSpacing_data 1587/2918
[2021-06-06 12:07:58,629] I Naver_Band.py | Naver_Band_HTH-data_spell_spacing_func-0062 I DEBUG    > noSpacing_data 1588/2918
[2021-06-06 12:07:58,629] I Naver_Band.py | Naver_Band_HTH-data_spell_spacing_func-0062 I DEBUG    > noSpacing_data 1589/2918
[2021-06-06 12:07:58,629] I Naver_Band.py | Naver_Band_HTH-data_spell_spacing_func-0062 I DEBUG    > noSpacing_data 1590/2918
[2021-06-06 12:07:58,630] I Naver_Band.py | Naver_Band_HTH-data_spell_spacing_func-0062 I DEBUG    > noSpacing_data 1591/2918
[2021-06-06 12:07:58,630] I Naver_Band.py | Naver_Band_HTH-data_spell_spacing_func-0062 I DEBUG    > noSpacing_data 1592/2918
[2021-06-06 12:07:58,630] I Naver_Band.py | Naver_Band_HTH-data_spell_spacing_func-0062 I DEBUG    > noSpacing_data 1593/2918
[2021-06-06 12:07:58,630] I Naver_Band.py | Naver_Band_HTH-data_spell_spacing_func-0062 I DEBUG    > noSpacing_data 1594/2918
[2021-06-06 12:07:58,630] I Naver_Band.py | Naver_Band_HTH-data_spell_spacing_func-0062 I DEBUG    > noSpacing_data 1595/2918
[2021-06-06 12:07:58,630] I Naver_Band.py | Naver_Band_HTH-data_spell_spacing_func-0062 I DEBUG    > noSpacing_data 1596/2918
[2021-06-06 12:07:58,630] I Naver_Band.py | Naver_Band_HTH-data_spell_spacing_func-0062 I DEBUG    > noSpacing_data 1597/2918
[2021-06-06 12:07:58,630] I Naver_Band.py | Naver_Band_HTH-data_spell_spacing_func-0062 I DEBUG    > noSpacing_data 1598/2918
[2021-06-06 12:07:58,631] I Naver_Band.py | Naver_Band_HTH-data_spell_spacing_func-0062 I DEBUG    > noSpacing_data 1599/2918
[2021-06-06 12:07:58,631] I Naver_Band.py | Naver_Band_HTH-data_spell_spacing_func-0062 I DEBUG    > noSpacing_data 1600/2918
[2021-06-06 12:07:58,631] I Naver_Band.py | Naver_Band_HTH-data_spell_spacing_func-0062 I DEBUG    > noSpacing_data 1601/2918
[2021-06-06 12:07:58,631] I Naver_Band.py | Naver_Band_HTH-data_spell_spacing_func-0062 I DEBUG    > noSpacing_data 1602/2918
[2021-06-06 12:07:58,631] I Naver_Band.py | Naver_Band_HTH-data_spell_spacing_func-0062 I DEBUG    > noSpacing_data 1603/2918
[2021-06-06 12:07:58,631] I Naver_Band.py | Naver_Band_HTH-data_spell_spacing_func-0062 I DEBUG    > noSpacing_data 1604/2918
[2021-06-06 12:07:58,631] I Naver_Band.py | Naver_Band_HTH-data_spell_spacing_func-0062 I DEBUG    > noSpacing_data 1605/2918
[2021-06-06 12:07:58,632] I Naver_Band.py | Naver_Band_HTH-data_spell_spacing_func-0062 I DEBUG    > noSpacing_data 1606/2918
[2021-06-06 12:07:58,632] I Naver_Band.py | Naver_Band_HTH-data_spell_spacing_func-0062 I DEBUG    > noSpacing_data 1607/2918
[2021-06-06 12:07:58,632] I Naver_Band.py | Naver_Band_HTH-data_spell_spacing_func-0062 I DEBUG    > noSpacing_data 1608/2918
[2021-06-06 12:07:58,632] I Naver_Band.py | Naver_Band_HTH-data_spell_spacing_func-0062 I DEBUG    > noSpacing_data 1609/2918
[2021-06-06 12:07:58,632] I Naver_Band.py | Naver_Band_HTH-data_spell_spacing_func-0062 I DEBUG    > noSpacing_data 1610/2918
[2021-06-06 12:07:58,632] I Naver_Band.py | Naver_Band_HTH-data_spell_spacing_func-0062 I DEBUG    > noSpacing_data 1611/2918
[2021-06-06 12:07:58,632] I Naver_Band.py | Naver_Band_HTH-data_spell_spacing_func-0062 I DEBUG    > noSpacing_data 1612/2918
[2021-06-06 12:07:58,632] I Naver_Band.py | Naver_Band_HTH-data_spell_spacing_func-0062 I DEBUG    > noSpacing_data 1613/2918
[2021-06-06 12:07:58,633] I Naver_Band.py | Naver_Band_HTH-data_spell_spacing_func-0062 I DEBUG    > noSpacing_data 1614/2918
